457,108,780,5,19,5
1517,125,962,5,31,4
1120,6,1870,5,17,5
1868,161,1175,1,18,4
1117,299,2408,6,35,5
2533,195,1902,5,30,5
2251,206,1723,5,20,4
1795,18,1095,5,4,1
1976,113,1150,5,18,5
2280,263,358,5,5,4
440,160,892,4,35,2
2162,314,1778,5,32,5
466,240,1165,1,37,4
1804,296,1519,5,15,5
1481,162,1359,5,5,4
252,69,2302,5,35,3
2359,49,1123,4,18,2
2314,192,511,4,14,4
703,192,2098,5,35,4
577,219,348,4,34,3
2214,254,2192,1,18,4
1417,256,1460,5,32,1
1670,313,1190,5,17,4
1076,51,190,5,32,4
916,81,1838,1,18,5
701,192,174,4,35,4
54,105,2080,5,5,3
419,183,1683,1,18,5
1459,192,518,4,29,4
1455,192,1650,5,29,4
122,52,1934,5,14,4
392,192,2382,6,18,5
1433,155,19,5,29,4
934,195,1063,5,35,5
1859,157,988,5,3,5
1752,138,1221,5,18,5
206,25,632,1,30,3
786,177,140,5,4,3
2337,192,503,4,20,3
344,208,2121,5,30,4
22,195,60,5,30,4
484,206,159,4,30,5
956,245,1878,5,18,5
1260,6,1260,5,17,5
285,52,70,5,14,5
2373,192,2269,5,16,5
770,122,302,5,14,4
471,136,1189,5,35,1
787,61,1685,5,30,5
1798,353,974,5,23,2
822,208,2047,1,30,4
1826,157,964,5,3,4
487,122,164,1,14,2
853,53,1674,1,30,5
362,330,559,5,37,5
1053,4,667,5,32,4
2239,192,451,4,35,4
2242,88,153,4,4,3
1591,167,1593,5,19,4
61,155,18,5,16,2
158,157,1071,4,33,2
1766,208,263,1,30,4
1534,331,1843,5,19,4
1006,12,136,5,27,4
969,13,2001,1,35,4
2259,64,1594,1,35,4
1315,241,315,5,34,2
1533,171,1825,5,37,4
79,254,1123,5,18,3
670,240,1155,1,37,4
1540,322,920,5,5,5
945,219,1032,4,34,2
1265,6,1749,4,17,4
369,25,2232,6,30,4
811,177,2322,5,4,1
1480,208,1070,5,30,4
720,83,305,5,7,4
1929,154,950,5,3,4
874,72,1370,1,18,4
1890,138,156,5,18,5
2353,192,485,4,18,4
567,81,2028,1,18,4
2444,120,1950,1,29,5
375,329,1597,5,37,1
992,225,1957,5,29,5
2430,181,1230,5,19,5
322,319,1928,1,32,4
2122,192,345,5,33,5
186,208,2222,5,30,4
1794,331,1889,5,19,3
740,110,1270,5,17,5
421,183,1081,1,18,2
1140,16,1644,5,22,5
2211,192,635,4,33,3
1991,192,434,4,18,5
828,208,1873,5,30,4
91,24,1239,5,37,2
288,240,1153,5,30,3
115,206,1333,5,30,2
1267,6,1242,4,17,4
797,83,2322,5,7,4
2443,120,1943,4,29,4
2306,192,577,4,14,4
128,157,80,5,33,1
587,278,2109,5,32,2
2491,192,1982,4,11,5
1028,249,262,5,30,4
1940,192,435,4,18,5
400,192,497,4,14,5
1095,11,2193,5,32,3
2118,192,346,4,33,3
1960,121,343,4,34,4
318,319,2134,1,32,3
1962,121,1784,4,34,4
1399,330,1471,1,37,4
87,332,2251,5,33,2
2342,192,1988,5,20,4
2513,226,1401,3,35,4
2263,263,247,5,5,4
2516,73,804,5,18,4
2523,195,254,5,30,5
894,92,1781,6,30,3
1956,160,2091,4,18,1
1974,249,288,5,30,5
1040,339,974,5,4,1
1083,192,732,4,18,5
351,192,2279,5,35,3
1292,192,487,4,6,3
1901,224,1079,5,29,5
990,192,1539,6,35,2
2343,192,1219,4,20,4
2511,249,1812,1,30,5
2097,31,1534,5,19,5
2104,333,1775,1,30,4
2179,154,1496,5,33,5
1818,274,1385,1,18,5
2038,5,2332,5,19,1
2037,170,844,5,30,4
683,195,2304,5,30,5
718,206,1122,5,30,4
1404,297,957,4,33,4
1412,35,1406,5,14,4
781,330,1115,5,37,3
1610,209,1141,5,37,3
1806,43,1297,5,19,4
353,192,2273,5,35,3
923,108,1181,5,19,4
236,134,2082,5,29,5
652,254,1911,5,18,5
1996,192,436,4,18,4
1289,116,244,5,5,4
1876,183,312,5,29,4
2326,192,590,4,14,4
677,195,1908,5,5,5
2197,176,814,4,34,5
1295,342,2104,5,32,3
134,80,760,1,30,2
2335,192,460,4,20,5
1978,31,1458,5,19,5
2573,109,1368,6,18,4
2492,192,1964,5,15,4
872,195,277,1,35,5
1971,73,818,5,18,4
215,160,2377,6,35,2
1830,314,1939,5,32,5
510,268,2015,4,29,4
1983,308,2234,5,18,4
826,208,1381,5,30,5
1755,157,1515,5,1,4
1320,157,938,4,33,4
1105,195,644,6,30,5
2318,95,1942,5,32,5
1421,195,1131,4,5,2
585,327,79,1,32,1
2522,288,783,5,18,5
1643,61,565,4,30,4
76,110,1222,5,17,2
761,298,713,5,35,4
1354,159,293,4,19,5
920,262,830,5,35,3
1930,133,1024,5,23,1
2389,79,862,4,35,4
861,330,772,5,37,3
98,320,268,5,32,2
1422,192,1540,6,35,3
1437,131,1663,5,14,3
1498,249,1983,5,30,4
2357,123,1416,1,14,5
1136,192,2374,5,18,5
1402,218,2049,5,17,4
575,23,2141,5,34,4
104,160,1696,5,35,2
1765,192,484,4,35,4
772,195,210,5,35,4
1507,192,386,5,29,4
2194,74,314,5,14,4
821,162,1633,5,5,5
1077,51,43,5,32,5
139,123,1417,5,5,1
175,248,403,5,30,3
1321,289,693,5,18,4
867,110,1752,5,17,4
1649,162,1839,5,5,5
522,248,832,5,30,5
912,160,897,4,35,4
1036,84,1136,1,5,4
1035,336,2087,1,32,4
305,153,2177,1,26,4
1564,3,1364,4,37,3
1187,195,1905,4,30,4
752,195,218,1,35,4
1202,274,2311,5,18,3
66,160,1703,5,35,4
892,6,1866,5,17,5
1999,192,555,4,18,5
2569,346,2395,5,35,5
30,183,2040,5,18,1
789,282,722,5,17,4
2089,192,176,4,14,5
774,110,1760,5,17,2
1184,254,1618,4,18,4
1572,162,95,5,5,4
657,55,1480,5,5,4
1708,302,1935,5,28,4
511,165,1328,1,18,2
2387,192,586,1,14,4
1234,241,133,5,34,2
296,192,455,4,14,3
1425,94,992,5,19,5
581,136,1349,5,35,2
627,202,2032,5,37,4
1290,195,1808,6,30,5
2544,144,538,2,35,1
2560,192,467,4,14,5
276,332,339,5,33,3
1699,331,1303,5,19,4
553,248,33,4,30,2
289,208,2014,5,30,2
582,136,2231,5,35,2
1590,167,1592,5,19,4
1954,133,1025,5,23,2
2441,181,1556,2,18,5
624,162,85,5,5,4
1747,331,549,5,19,4
2188,265,927,4,0,2
1833,331,978,5,19,4
342,195,1894,1,30,4
1408,211,323,4,26,4
217,248,211,1,30,4
1430,249,260,1,30,4
2026,181,1574,4,19,5
1188,33,245,4,5,3
1748,18,338,4,4,3
1482,160,860,5,18,4
60,155,2323,5,16,2
1895,160,1860,1,18,5
379,192,380,6,35,2
2390,192,1789,4,14,4
959,245,39,5,18,3
875,277,71,1,33,2
2048,7,1080,1,18,4
49,110,1261,5,17,5
1595,116,676,5,5,5
1325,134,2086,4,29,3
1338,23,2149,5,34,1
915,332,266,5,33,4
2229,124,67,5,14,4
1336,262,693,5,35,4
1460,192,1649,5,29,4
1920,113,1716,5,18,1
1211,192,580,1,14,3
519,268,157,4,29,2
1863,19,249,5,5,1
2152,118,191,5,32,5
1397,342,2106,5,32,4
729,110,1255,5,17,5
2169,96,2325,5,29,4
1000,160,2375,6,35,5
130,254,1334,5,18,4
1014,192,1114,1,18,5
2005,4,771,5,32,5
482,165,1911,1,18,5
865,147,2117,4,33,3
2072,160,240,1,35,5
755,195,2300,1,30,5
957,245,14,5,18,5
476,13,2221,1,35,1
2375,318,1208,1,32,5
1381,289,555,5,18,5
1367,257,973,5,34,1
2550,249,1538,5,30,5
646,349,1922,1,18,5
953,245,2029,5,18,5
2187,227,1407,5,30,5
1106,192,1739,1,18,5
24,192,622,5,18,2
181,123,1422,5,5,2
2235,65,2252,1,33,4
1314,208,1140,5,30,5
855,330,160,1,37,5
1472,237,318,5,33,4
1528,153,2173,4,26,3
412,160,1306,1,18,5
1440,342,659,5,32,3
180,183,853,6,18,5
78,192,609,5,18,2
2485,192,501,4,11,3
650,55,70,5,5,4
1350,159,294,5,19,5
2338,192,1989,5,20,4
2084,192,625,5,14,5
631,66,2364,1,33,1
645,195,1487,4,30,4
521,165,2028,1,18,5
147,99,1377,5,18,5
1912,154,930,5,21,4
1513,157,970,5,33,4
315,319,2135,1,32,2
1891,192,462,4,35,4
1301,131,1664,5,14,3
539,192,598,5,18,3
1171,306,2287,5,34,3
1735,162,2259,1,5,4
242,66,2237,1,33,2
439,147,2249,1,33,3
1345,151,691,5,35,2
1689,343,2258,5,5,5
1024,101,1654,5,30,4
843,192,2280,5,35,4
599,153,1546,5,26,4
548,219,1528,4,34,4
50,110,1243,5,17,5
1296,342,1717,5,32,4
2196,176,2354,4,34,3
1335,243,332,5,35,4
1597,192,1527,6,35,4
273,332,1324,5,33,2
694,330,1116,5,37,4
1537,332,1667,5,33,4
119,327,86,5,32,3
1272,249,131,5,30,4
297,231,1773,6,30,3
1269,35,1791,5,14,2
1185,241,139,5,34,3
2081,192,423,4,14,4
1109,139,2036,2,17,5
401,183,2180,1,18,5
1311,218,2050,5,17,4
462,192,2284,5,35,4
1191,77,1874,5,17,4
19,195,1901,5,30,4
38,153,1545,5,26,3
732,110,540,5,17,5
1107,192,602,1,14,4
2468,7,651,4,18,5
441,206,2052,5,30,4
136,157,1927,5,33,5
556,168,1263,5,17,5
1551,183,1232,1,18,4
2526,249,1068,1,30,5
338,192,171,4,35,2
1899,133,1026,5,23,1
1236,61,564,4,30,3
507,55,94,1,5,4
648,195,1848,5,30,4
2203,195,220,1,35,4
2013,88,154,5,4,4
733,110,1758,5,17,5
2045,88,326,5,4,4
2369,249,544,5,30,5
918,195,2219,4,30,5
1733,26,923,5,11,4
1178,195,1896,4,35,5
2215,183,1227,5,29,5
1332,243,331,5,35,4
2006,123,2362,1,14,4
2506,120,570,5,29,4
2515,318,1211,1,32,5
1568,157,937,4,33,4
532,52,2092,5,14,5
672,179,302,5,34,3
481,298,1794,1,35,4
879,270,1788,1,30,5
2301,275,1428,4,0,3
367,240,1154,5,37,3
982,276,1694,6,35,5
1302,157,986,5,33,5
62,155,1776,5,16,1
427,134,1274,5,29,5
8,315,347,5,32,3
1046,183,2118,5,35,4
1103,183,1016,6,18,5
2378,256,1404,5,14,5
1924,263,246,5,5,4
1167,121,1330,4,34,4
486,123,1050,5,5,3
1945,154,1516,5,1,4
768,66,1493,1,33,1
1745,324,739,5,23,4
489,116,2114,5,5,3
1044,195,1907,1,5,3
1512,35,1036,5,14,1
1303,339,942,4,4,1
1654,182,1205,5,19,5
570,198,1094,4,30,2
2381,192,584,4,14,5
227,230,182,5,26,1
2112,192,344,5,33,4
279,231,1786,6,30,4
1183,208,289,5,30,5
376,256,1420,1,14,2
1268,342,660,5,32,3
1122,184,1692,5,18,5
763,155,25,5,16,3
330,329,1607,5,37,3
492,194,1604,1,37,2
69,19,2067,5,5,1
2484,192,627,5,11,4
514,262,1816,1,18,3
301,55,759,1,5,5
2166,116,904,5,5,4
555,23,2144,5,34,2
102,110,1997,5,17,1
1781,181,1561,1,19,5
2371,49,2206,4,18,4
2189,192,612,4,14,4
1599,192,2285,5,16,4
432,327,865,1,32,2
592,23,2147,5,34,3
2304,155,21,5,16,5
1724,216,1455,5,10,4
56,52,982,5,14,1
1947,225,1958,5,29,5
70,192,629,5,18,4
562,23,2140,5,34,5
529,254,842,5,35,2
2125,96,546,5,29,4
1738,147,961,4,33,5
1965,181,1571,5,19,5
547,153,1548,5,26,5
2114,192,950,5,33,4
1179,183,392,5,18,5
153,254,1929,4,35,1
985,132,719,4,34,1
1985,225,1959,5,29,5
1715,350,949,5,33,4
1210,4,790,5,32,4
280,231,1774,6,30,4
2157,162,77,5,5,4
967,13,2000,1,35,5
1813,192,1976,5,11,5
1907,225,1954,5,29,5
647,277,2254,1,33,4
2518,247,2316,5,18,4
1645,153,2171,1,26,4
483,112,2392,1,18,5
2041,162,2259,5,5,5
773,147,2190,1,33,4
534,157,1599,5,33,3
696,192,178,4,35,4
835,177,1924,5,4,2
580,19,821,5,5,1
1208,84,1139,5,5,4
2414,147,2225,1,32,5
1970,182,1203,5,19,5
724,110,541,5,17,4
928,123,655,6,5,4
2334,192,1991,4,20,4
571,262,1049,5,18,3
1308,195,1985,5,30,5
1869,192,1974,5,11,4
1450,192,1041,5,29,5
271,208,2017,5,30,4
1746,161,1715,1,18,5
1439,8,1291,5,19,4
2538,192,523,4,35,5
2095,192,2122,5,29,5
762,150,1102,5,32,1
10,267,2324,5,35,1
1909,15,980,5,15,4
2283,192,1734,5,18,5
2255,49,797,6,18,5
1902,154,1850,5,21,5
1753,300,712,1,35,4
924,160,32,5,35,4
1327,319,2317,5,5,3
1135,110,905,5,17,5
759,195,216,1,35,4
612,160,2386,6,35,1
2356,195,2084,4,30,4
1576,155,116,5,16,4
1310,298,1770,6,35,3
325,163,85,1,33,4
1932,152,757,5,32,4
254,330,560,5,37,4
1606,155,1586,5,19,4
1982,162,111,5,5,4
1764,216,1456,5,10,4
1623,181,1579,5,19,5
2154,118,192,5,32,4
2462,286,1881,1,32,5
2145,56,2262,4,35,3
721,195,213,1,35,4
1980,275,1446,4,0,4
2134,70,314,5,14,4
1379,289,1913,5,18,4
1780,227,1405,5,30,5
1090,11,661,5,32,3
133,19,822,5,5,1
1434,155,835,4,19,4
834,110,1258,5,17,4
1667,51,48,5,32,5
852,282,1858,5,17,4
142,192,378,6,35,5
166,136,710,5,35,3
2458,249,1823,5,30,5
1937,154,324,4,21,4
2366,249,259,5,30,5
1501,7,1474,6,18,3
674,208,1125,5,30,5
2346,131,284,5,25,1
1196,192,230,1,35,4
2281,192,582,4,14,4
1742,14,552,5,19,5
1707,18,827,1,4,4
2138,74,2160,5,14,4
1582,167,1590,5,19,4
688,201,816,5,30,4
2395,162,308,5,5,5
742,83,2406,5,7,3
2322,254,1314,1,18,3
1058,4,665,5,32,4
168,115,1044,1,18,4
2456,120,1946,5,29,5
2546,190,2124,1,18,4
970,13,1412,6,35,2
583,329,1606,5,37,2
524,192,515,4,14,4
704,192,365,6,35,4
1284,298,1769,6,35,5
2386,155,19,5,9,4
359,192,231,1,35,4
2079,192,1449,4,14,5
21,195,271,5,30,4
1884,183,1180,1,29,5
1549,254,366,5,4,5
1857,107,1248,6,35,3
1723,20,65,5,5,4
2377,181,1577,2,19,5
517,298,2223,5,35,5
1276,8,1238,5,19,5
1003,192,377,6,35,5
500,166,2008,5,35,2
443,153,1367,5,26,4
2094,195,270,5,30,5
170,183,397,5,18,4
663,208,1065,5,30,4
1125,183,1045,5,35,5
2059,70,141,5,14,2
191,341,2110,5,32,3
1706,155,834,4,19,5
1159,215,2374,6,18,5
952,219,2182,4,34,4
2001,192,426,4,18,4
1011,160,202,1,35,4
1820,293,2341,1,32,1
2447,120,1947,5,29,3
637,268,350,4,29,2
1607,183,1459,1,18,2
806,201,841,1,30,4
63,192,2004,1,18,3
681,195,788,5,30,4
1543,155,20,5,16,4
919,160,31,5,35,4
264,330,778,5,37,4
590,157,273,1,33,4
2302,192,2374,6,18,5
809,195,1394,5,30,4
1353,159,975,5,19,4
1922,169,871,4,17,1
2561,208,1647,5,30,4
2008,263,843,1,5,4
140,157,1243,5,33,5
1285,153,2168,1,26,3
2362,42,205,1,5,4
2208,235,1691,5,35,1
1230,242,1810,5,19,4
1914,224,1078,5,29,5
1536,209,1143,5,37,3
278,69,2312,5,35,3
212,160,2383,6,35,4
143,157,1207,5,33,2
818,282,1859,5,17,4
20,195,1392,5,30,4
886,346,2266,5,35,5
268,192,512,4,35,4
735,206,1464,1,30,2
1772,116,2075,5,5,5
411,277,410,1,33,3
269,208,2083,1,30,4
1181,249,2102,5,30,4
1045,192,364,6,35,4
2159,140,1829,5,20,3
2195,192,761,1,18,5
1403,295,678,4,34,1
1942,108,56,5,19,4
348,208,211,1,30,4
2451,120,572,5,29,5
968,13,1413,6,35,3
974,219,342,4,34,2
463,206,1635,5,30,3
2051,162,91,5,5,4
1916,192,1977,5,11,3
1444,160,893,4,35,4
1678,195,1895,5,35,5
1094,11,2228,5,32,5
2275,116,820,5,5,4
991,225,1953,5,29,5
1319,8,1289,5,19,5
616,155,23,5,16,2
1007,192,613,1,14,5
1736,159,1341,5,19,5
2209,192,620,5,14,5
820,277,2255,1,33,4
2016,88,325,4,4,4
14,248,819,5,30,4
1518,159,295,5,19,5
1515,195,1396,5,30,4
2061,123,656,6,14,5
1791,331,2239,5,19,5
639,192,749,1,18,5
518,55,70,1,5,5
1598,157,532,4,33,4
591,23,2153,1,34,2
2487,192,1979,4,11,5
516,333,272,1,30,4
950,206,1122,4,30,4
1137,134,1513,5,29,4
2543,120,546,4,29,5
2036,4,767,5,32,5
2193,131,311,5,25,3
137,192,237,1,35,1
878,192,2282,5,35,4
2073,88,2078,5,4,4
538,153,1195,5,26,1
2105,160,1698,5,35,3
2190,183,135,1,18,5
2470,183,2307,5,35,4
1155,135,1828,0,35,5
495,206,1058,5,30,3
1263,192,429,4,18,5
2365,249,2113,5,30,5
1768,190,1390,1,18,5
1061,291,8,5,35,4
1143,16,1799,5,22,5
932,208,1382,5,30,5
17,230,1550,5,26,2
2571,120,2227,5,29,2
1005,70,312,1,5,2
2517,109,1369,1,18,5
1919,160,1914,1,18,5
1627,328,2356,1,32,2
725,110,1253,4,17,5
537,157,1535,5,33,2
2030,183,280,5,18,4
1316,206,1052,5,30,2
332,195,271,4,30,4
2027,192,1910,1,18,5
1072,51,47,5,32,4
1391,261,1919,5,25,4
16,248,1082,5,30,4
2382,195,1855,4,30,1
1132,295,679,4,34,1
320,160,1706,5,35,4
1264,6,1867,4,17,5
1936,69,1772,5,35,1
1424,241,546,5,34,1
2431,56,2306,1,35,4
1683,343,2011,5,5,5
1986,4,1672,5,32,5
1921,192,481,4,35,4
1073,51,187,5,32,4
1938,192,639,1,18,5
904,183,1017,6,18,5
2213,7,1473,5,37,4
963,219,1344,4,34,3
769,192,500,4,35,3
1758,331,669,5,19,4
1,338,1330,5,35,1
450,206,1641,5,30,3
1201,4,906,5,32,5
1773,116,2164,1,5,4
868,28,1093,1,30,4
1368,192,1980,4,11,3
423,196,1899,4,30,3
506,195,1489,4,30,2
1213,188,831,6,5,1
383,153,319,5,26,2
2407,119,390,5,32,5
2439,318,1213,1,32,5
2132,160,891,4,35,5
1291,3,1365,4,37,3
1496,162,1305,5,5,5
980,276,402,6,35,4
1669,3,1286,4,37,1
2093,204,1853,5,32,2
398,208,207,1,30,4
1638,4,2345,5,32,5
1070,101,1652,5,30,4
1726,330,1472,1,37,3
1001,208,2409,5,30,4
1849,210,1005,5,19,4
44,110,2039,5,17,5
2354,329,2348,1,37,5
2422,192,504,4,20,3
579,19,1940,5,5,1
470,160,1697,5,35,3
385,327,838,1,32,1
760,192,175,4,35,3
2483,208,256,1,30,5
1800,45,1998,4,35,1
2178,154,1010,5,33,4
649,219,303,4,34,4
1732,280,1840,4,19,3
617,192,585,5,18,4
1042,195,1631,5,5,5
1145,16,687,5,22,4
1841,68,2131,5,32,4
1754,208,1108,1,30,5
2009,44,1503,4,23,3
778,159,680,4,19,2
1237,157,935,5,33,4
987,312,1960,5,0,2
176,208,649,6,30,5
1177,6,1237,5,17,4
5,329,848,1,37,4
1814,133,1027,5,23,3
800,177,302,5,4,3
1659,323,2367,5,37,2
1933,152,755,5,32,5
2417,281,184,5,17,4
2435,180,1186,5,37,4
568,208,727,4,30,4
1682,343,2010,5,5,4
31,183,1020,6,18,4
1032,157,122,5,33,4
295,287,2030,1,18,5
174,153,1993,5,26,1
1342,9,2360,5,19,5
1843,68,2130,5,32,5
7,327,1356,5,37,1
830,260,1886,4,18,5
2528,224,1077,5,29,5
771,168,1279,5,17,4
1837,331,2212,5,19,5
100,320,72,5,32,2
2396,155,17,5,9,3
2014,204,717,5,32,5
2019,7,1834,4,18,4
2459,192,468,5,18,4
2520,192,449,4,29,5
1808,157,2333,4,33,4
1702,249,1844,4,18,2
349,206,1677,1,30,3
1680,14,551,5,19,5
1118,177,1098,1,4,2
101,327,96,5,32,5
409,214,900,5,26,4
1129,207,125,5,18,4
1488,174,1942,5,32,5
1307,192,427,4,18,4
1711,94,2336,5,19,4
1824,195,1985,4,35,5
1225,192,1542,6,35,4
2553,192,765,1,18,5
1586,114,1967,5,19,4
2475,160,1864,1,18,5
2466,256,908,5,14,4
1098,313,1196,5,17,4
1352,159,1801,5,19,4
15,248,1616,5,30,2
1639,210,183,4,19,4
259,330,1282,5,37,4
2534,73,806,5,18,4
1487,106,104,5,31,3
978,276,1712,6,35,5
1002,177,239,1,4,2
958,245,2029,1,18,5
1777,116,2157,1,5,4
397,230,1671,4,26,3
9,284,424,4,30,2
1880,183,2224,1,29,4
1879,183,328,5,29,4
1637,296,990,5,11,3
597,23,2152,5,34,4
1476,296,991,5,11,4
2295,192,495,4,5,4
1561,317,2360,5,19,5
1609,173,251,5,18,1
2364,249,286,5,30,4
801,78,840,5,37,4
2148,118,193,5,32,5
2452,120,1945,1,29,5
1378,289,2374,5,18,5
1730,342,123,5,32,5
790,89,1892,5,33,1
1615,93,1890,5,5,4
1334,243,333,5,35,4
1166,319,1210,1,32,5
705,84,2019,4,5,4
246,157,89,5,33,3
251,69,2301,5,35,4
1660,256,803,5,14,3
12,254,1929,5,18,2
2289,183,1909,1,18,4
1414,208,291,5,30,5
825,208,1922,4,18,3
557,23,2151,5,34,4
1545,189,1552,5,19,5
1838,331,2209,5,19,5
2457,120,929,5,29,4
1203,77,1309,5,17,4
2174,154,531,4,33,5
2341,192,507,4,20,4
40,153,1544,5,26,3
862,192,2283,5,35,5
328,195,169,1,30,5
1286,23,2150,5,34,3
2120,192,2156,4,33,4
844,155,22,5,19,4
2057,192,1746,4,20,4
294,208,2018,5,30,4
1614,301,1578,5,19,5
2563,346,2235,5,35,5
1594,7,1033,4,18,2
2478,126,1830,5,32,5
159,157,823,5,33,1
1401,183,2398,6,18,4
1157,85,2226,4,34,5
89,319,11,5,32,3
1875,254,2264,5,35,5
1281,307,1053,1,18,2
1636,261,1920,5,25,3
2150,118,194,5,32,3
238,192,384,1,35,4
1369,4,795,5,32,3
1366,195,1963,4,35,5
891,330,774,5,37,2
625,219,197,4,34,4
1023,249,1813,5,30,5
2200,176,1891,4,34,5
520,187,2339,1,32,1
1312,160,857,5,18,4
2514,200,1121,5,18,5
2309,192,446,4,14,4
941,132,718,5,34,4
1158,192,595,1,14,4
1573,94,1575,1,19,5
902,277,1596,1,33,3
644,283,1127,1,30,4
1108,33,2058,4,5,4
1698,160,890,4,35,4
1502,116,87,5,5,4
1328,4,794,5,32,4
1133,123,670,5,14,4
1846,192,373,6,35,5
29,163,2250,1,33,4
802,255,1021,5,17,5
201,195,206,1,35,4
1690,343,2010,1,5,4
2129,31,826,5,19,5
1759,192,474,4,33,4
2021,326,120,4,34,5
219,266,2240,5,30,2
2241,74,2088,5,14,4
306,231,1767,6,30,4
540,192,2271,5,35,3
776,255,1022,5,17,4
2252,190,2126,1,18,5
1204,192,488,4,6,4
2567,192,568,1,18,5
1438,160,1477,5,18,4
331,277,409,1,33,5
195,183,394,5,18,3
2253,265,948,4,0,4
1611,153,2174,1,26,4
2474,206,1638,5,30,5
185,262,1818,1,18,4
1785,280,925,4,19,4
2577,336,707,5,32,2
2331,192,506,4,20,4
1858,183,2353,1,18,5
36,153,1028,5,26,3
1811,44,1501,5,23,4
1048,206,285,4,30,4
935,160,140,4,35,4
988,12,1466,5,27,3
523,55,75,1,5,5
1278,206,1637,5,30,3
1778,116,2076,5,5,5
1235,192,605,5,14,4
550,192,2202,5,18,5
1348,159,1013,5,19,4
2559,117,151,5,35,5
1997,192,441,4,18,5
2324,208,255,5,30,5
833,332,2328,5,33,4
1322,98,916,5,30,4
641,330,777,5,37,3
903,92,1782,6,30,4
111,206,1465,5,30,3
2115,192,474,4,33,4
1199,157,928,5,33,4
744,214,899,5,26,3
595,298,2100,5,35,4
1720,159,297,4,19,5
2113,192,496,4,33,4
946,232,653,4,35,1
1243,192,631,5,14,1
2434,95,1476,5,32,5
1021,249,144,5,30,5
2011,312,15,5,0,2
1499,323,985,5,37,3
2320,192,1448,4,18,4
2225,74,200,1,14,4
287,208,1112,4,30,4
513,55,78,1,5,4
983,276,2205,6,35,4
803,162,1655,1,5,4
2033,32,918,5,16,2
1386,289,2127,5,18,5
709,192,375,6,35,3
1047,190,2381,6,18,4
997,245,1335,5,18,5
1541,342,2105,5,32,4
1256,59,545,4,17,5
1797,332,1006,5,33,4
1029,249,1374,5,30,5
32,134,1274,5,29,4
355,195,1423,1,30,2
943,12,2404,5,27,3
2204,192,491,4,2,4
2274,275,1442,4,0,4
1074,51,1619,5,32,5
623,337,2,5,32,3
1547,328,2352,1,32,5
712,70,1852,1,14,3
1988,154,931,5,21,4
2124,1,1400,1,33,4
2175,154,879,5,33,4
107,206,1634,5,30,1
2273,318,36,1,32,4
1086,257,864,5,34,3
1696,157,537,4,33,5
2085,74,2161,1,14,5
2405,192,473,4,14,4
1464,189,1584,5,19,5
1790,280,1097,4,19,5
473,183,1720,1,18,5
2086,192,611,5,14,5
378,327,839,1,32,4
842,116,101,1,5,4
1578,192,729,1,18,4
736,160,2387,6,35,3
413,271,42,5,32,5
1119,132,2215,5,34,4
2469,120,1944,4,29,4
1251,157,968,5,33,4
1771,116,2163,1,5,4
382,153,1366,5,26,2
1860,192,539,4,18,2
2480,7,1629,1,18,5
775,116,1835,1,5,3
194,240,1162,5,37,4
2329,213,114,5,16,5
1239,282,1750,5,17,4
622,49,1361,1,18,5
468,208,1965,5,30,4
748,102,1371,1,35,4
1494,110,1623,4,17,4
682,110,874,4,17,5
814,110,140,5,17,4
1624,20,88,5,5,3
1153,342,2069,5,32,4
1626,192,728,1,18,2
962,195,222,1,35,5
2303,160,1987,5,20,3
1903,100,2263,5,18,5
234,183,2314,5,18,4
2374,340,1252,5,17,5
1168,192,637,1,18,3
1585,31,1457,5,19,5
1817,94,1572,1,19,4
1959,183,282,5,18,4
225,206,1966,5,30,4
907,195,1395,4,30,4
1950,73,1761,5,18,4
2525,269,555,5,18,4
1741,183,2309,1,35,2
1232,77,1307,5,17,3
1114,156,2331,5,17,4
1866,181,1570,5,19,5
1054,4,1402,5,32,4
74,192,614,5,18,4
292,208,2025,5,30,4
1949,22,1521,5,33,4
1605,192,581,5,14,4
208,253,1693,5,5,5
2476,249,1105,1,30,4
737,78,322,5,37,2
1395,268,1956,1,35,5
791,7,2133,1,18,1
930,160,31,4,35,4
619,349,1622,1,18,5
2110,88,2330,5,4,3
1192,342,1718,5,32,4
1871,192,471,4,33,4
1661,33,1871,4,5,4
1372,249,1376,4,30,4
1819,350,1646,1,33,5
541,350,302,5,33,4
2063,159,1585,5,14,3
871,55,75,5,5,4
1648,336,981,5,32,5
437,195,167,1,30,3
2512,174,562,5,32,5
4,332,1509,5,33,1
1080,51,188,5,32,4
1015,311,1526,5,35,2
713,192,2097,5,35,4
2445,120,571,5,29,5
326,147,2188,1,33,4
1979,192,124,4,18,3
420,254,145,4,35,4
602,195,1488,4,30,4
1557,94,1562,5,19,4
339,214,2368,5,26,5
609,337,1,5,32,4
283,208,1111,4,30,4
606,266,2296,5,30,4
545,84,2023,5,5,4
2221,192,438,4,18,5
1394,208,1319,5,30,5
2153,118,52,5,32,4
2269,332,972,5,16,4
2557,346,1820,5,35,5
794,255,1995,5,17,5
881,92,1780,6,30,3
1957,154,536,4,33,4
1033,192,1113,4,18,4
2315,82,1710,1,35,3
402,253,1421,1,14,3
1928,22,954,5,33,3
2488,192,626,5,11,4
1896,15,940,5,15,4
901,255,1748,5,17,4
1584,58,1287,5,19,4
1885,183,1682,5,29,3
611,23,2146,5,34,2
1550,108,1582,5,19,5
1017,249,2178,5,30,4
